epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,10222.5,1.0959,0.89477,1.51416,0.56228,0.63732,0.62733,0.39043,1.31333,1.15695,1.70828,0.002162,0.002162,0.002162
88,10339.4,1.09247,0.8915,1.50811,0.56143,0.63897,0.62738,0.39072,1.3134,1.15562,1.70842,0.002129,0.002129,0.002129
89,10456.4,1.08978,0.88198,1.50897,0.56137,0.63701,0.62722,0.39062,1.31356,1.15396,1.70885,0.002096,0.002096,0.002096
90,10573.7,1.08085,0.87445,1.50133,0.56526,0.64129,0.62872,0.391,1.31405,1.15224,1.70949,0.002063,0.002063,0.002063
91,10689.6,1.08479,0.86909,1.50206,0.56771,0.64162,0.62863,0.39144,1.31414,1.15087,1.70968,0.00203,0.00203,0.00203
92,10806.4,1.07933,0.86499,1.49652,0.56392,0.63896,0.62872,0.39148,1.3145,1.14973,1.71025,0.001997,0.001997,0.001997
93,10922.7,1.07222,0.85244,1.4955,0.56399,0.63861,0.62877,0.39112,1.315,1.14877,1.71084,0.001964,0.001964,0.001964
94,11039.3,1.07047,0.8504,1.49169,0.56352,0.63771,0.62928,0.39162,1.31534,1.14676,1.71147,0.001931,0.001931,0.001931
95,11154.7,1.06096,0.83844,1.48339,0.56651,0.63876,0.62986,0.39222,1.31561,1.14582,1.71179,0.001898,0.001898,0.001898
96,11271.1,1.05804,0.83636,1.48133,0.5661,0.63858,0.63136,0.39297,1.31552,1.14429,1.712,0.001865,0.001865,0.001865
97,11386.8,1.04885,0.82964,1.47737,0.56679,0.64059,0.63185,0.39309,1.31555,1.14335,1.71252,0.001832,0.001832,0.001832
98,11501.5,1.05121,0.81781,1.4752,0.56986,0.64089,0.63125,0.39369,1.31554,1.14276,1.71282,0.001799,0.001799,0.001799
99,11618.1,1.04634,0.81931,1.47197,0.56254,0.64695,0.63257,0.39427,1.31623,1.14183,1.71349,0.001766,0.001766,0.001766
