epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,22038.8,0.31733,0.32238,1.01388,0.55992,0.65841,0.63164,0.38566,1.32561,1.08099,1.93143,0.002872,0.002872,0.002872
110,22240.2,0.31949,0.32021,1.01645,0.55619,0.65773,0.63193,0.38622,1.32542,1.08043,1.93172,0.002806,0.002806,0.002806
111,22442,0.31711,0.32252,1.01242,0.55787,0.65643,0.63355,0.38725,1.32563,1.07862,1.93201,0.00274,0.00274,0.00274
112,22643.7,0.31279,0.31753,1.00939,0.55865,0.65722,0.63407,0.38771,1.32519,1.07819,1.93159,0.002674,0.002674,0.002674
113,22845,0.3132,0.31721,1.01236,0.55859,0.65741,0.63422,0.3874,1.32565,1.07695,1.93219,0.002608,0.002608,0.002608
114,23046,0.31268,0.31198,1.01078,0.56093,0.6571,0.63475,0.38812,1.32522,1.07626,1.93205,0.002542,0.002542,0.002542
115,23247.4,0.31044,0.31341,1.01057,0.5625,0.65666,0.63609,0.38849,1.32472,1.07539,1.93183,0.002476,0.002476,0.002476
116,23448,0.30877,0.31037,1.00924,0.56354,0.65598,0.63612,0.38883,1.32465,1.07431,1.93188,0.00241,0.00241,0.00241
117,23649,0.30312,0.30526,1.00622,0.55937,0.66415,0.63687,0.38937,1.32468,1.07339,1.93184,0.002344,0.002344,0.002344
118,23850.5,0.30243,0.30589,1.00582,0.56347,0.65839,0.63712,0.38931,1.32438,1.07258,1.93182,0.002278,0.002278,0.002278
119,24052,0.30236,0.30241,1.00643,0.56957,0.6537,0.63795,0.39058,1.32433,1.07153,1.93191,0.002212,0.002212,0.002212
120,24253.6,0.29783,0.29853,0.99996,0.56836,0.6539,0.63803,0.39065,1.32407,1.07054,1.93156,0.002146,0.002146,0.002146
121,24454.9,0.2981,0.29934,1.00148,0.57038,0.65101,0.63788,0.391,1.32423,1.06949,1.93158,0.00208,0.00208,0.00208
122,24656,0.29889,0.29568,1.00424,0.57193,0.64833,0.63804,0.3916,1.32453,1.06879,1.93188,0.002014,0.002014,0.002014
123,24857.1,0.29797,0.2946,1.00262,0.57338,0.65253,0.63846,0.392,1.32432,1.06814,1.93154,0.001948,0.001948,0.001948
124,25057.4,0.29792,0.29304,1.00137,0.57308,0.65328,0.63824,0.39186,1.3246,1.06771,1.93166,0.001882,0.001882,0.001882
125,25258.3,0.29063,0.28488,0.99737,0.56978,0.65704,0.63812,0.39166,1.32495,1.06675,1.93172,0.001816,0.001816,0.001816
126,25459.5,0.28963,0.28811,0.99556,0.57241,0.6564,0.63808,0.39182,1.32505,1.06617,1.9316,0.00175,0.00175,0.00175
127,25660,0.29026,0.28618,0.99462,0.5759,0.65639,0.6391,0.39227,1.32518,1.06524,1.93159,0.001684,0.001684,0.001684
128,25861.1,0.28873,0.28173,0.99788,0.57996,0.65685,0.63936,0.39266,1.32572,1.06425,1.93192,0.001618,0.001618,0.001618
129,26062.9,0.28816,0.2801,0.9958,0.58275,0.65622,0.63958,0.39269,1.32582,1.0633,1.93233,0.001552,0.001552,0.001552
130,26264.7,0.28138,0.27407,0.98927,0.58293,0.6587,0.64048,0.39288,1.3263,1.06222,1.93283,0.001486,0.001486,0.001486
131,26466.1,0.28497,0.27527,0.99289,0.58252,0.65787,0.64127,0.3934,1.32675,1.06124,1.93343,0.00142,0.00142,0.00142
132,26666.8,0.28229,0.27872,0.9928,0.58002,0.65671,0.6414,0.39312,1.32694,1.06055,1.93364,0.001354,0.001354,0.001354
133,26867.8,0.27916,0.27154,0.99389,0.58017,0.65795,0.64158,0.39326,1.32734,1.05944,1.93429,0.001288,0.001288,0.001288
134,27068.9,0.27856,0.27027,0.99167,0.57887,0.65727,0.64214,0.39391,1.32774,1.05839,1.93476,0.001222,0.001222,0.001222
135,27269.8,0.27671,0.26649,0.99109,0.5805,0.659,0.64251,0.39415,1.32808,1.05751,1.93527,0.001156,0.001156,0.001156
136,27470.9,0.27861,0.26733,0.99073,0.57803,0.66263,0.6429,0.39456,1.32843,1.05702,1.93571,0.00109,0.00109,0.00109
137,27672.1,0.26998,0.25817,0.98598,0.57661,0.66327,0.64299,0.39445,1.32873,1.05623,1.93625,0.001024,0.001024,0.001024
138,27874,0.27211,0.26143,0.98589,0.57643,0.66484,0.64287,0.39479,1.32908,1.05535,1.93666,0.000958,0.000958,0.000958
139,28075.1,0.26902,0.25708,0.98449,0.57973,0.66349,0.64442,0.3958,1.32987,1.05437,1.93746,0.000892,0.000892,0.000892
140,28276.8,0.26594,0.25695,0.9836,0.58245,0.66206,0.64533,0.39601,1.33061,1.05369,1.93821,0.000826,0.000826,0.000826
141,28482.2,1.03623,0.80929,1.68798,0.58331,0.66448,0.64613,0.39625,1.33094,1.05301,1.93876,0.00076,0.00076,0.00076
142,28682.4,0.98698,0.73738,1.63544,0.58116,0.66442,0.64593,0.39669,1.33117,1.05178,1.93918,0.000694,0.000694,0.000694
143,28882.5,0.96791,0.71287,1.61281,0.55535,0.6734,0.64641,0.39634,1.33146,1.05076,1.93975,0.000628,0.000628,0.000628
144,29082.6,0.95481,0.69555,1.60216,0.55616,0.67282,0.64494,0.39671,1.33206,1.04953,1.94055,0.000562,0.000562,0.000562
145,29282.8,0.94553,0.68214,1.59655,0.5581,0.6751,0.64807,0.39792,1.33267,1.04847,1.94151,0.000496,0.000496,0.000496
146,29483,0.92597,0.67206,1.57641,0.55916,0.67472,0.64894,0.39809,1.33306,1.04719,1.94225,0.00043,0.00043,0.00043
147,29683.3,0.91615,0.65816,1.56833,0.56128,0.67331,0.64931,0.39831,1.33353,1.04639,1.94314,0.000364,0.000364,0.000364
148,29883.9,0.90757,0.64896,1.55307,0.56208,0.67353,0.64973,0.39885,1.3338,1.04567,1.94416,0.000298,0.000298,0.000298
149,30084.6,0.89539,0.64167,1.54607,0.56171,0.67157,0.65089,0.39982,1.33427,1.04474,1.94524,0.000232,0.000232,0.000232
150,30285.7,0.89083,0.62716,1.54324,0.56363,0.67172,0.65166,0.40032,1.33459,1.04353,1.94619,0.000166,0.000166,0.000166
